Temperature,Humidity,IAQ Index,Window
24.07,50.03,45,1
25.0,57.23,34,1
20.24,59.04,33,1
22.89,54.38,30,1
24.67,46.72,20,1
21.03,47.28,46,1
20.45,49.91,30,1
24.99,49.82,42,1
22.45,55.53,35,1
20.53,51.36,22,1
20.98,54.63,49,1
21.87,56.84,48,1
21.78,53.58,20,1
21.54,54.84,50,1
21.66,54.94,21,1
20.18,48.03,41,1
23.04,59.34,37,1
23.76,46.65,49,1
23.18,58.38,33,1
22.62,45.09,48,1
20.65,53.99,27,1
24.33,46.46,39,1
21.11,45.85,42,1
23.87,52.29,29,1
22.0,55.82,32,1
23.11,47.42,29,1
20.31,53.28,49,1
21.72,46.78,33,1
23.71,51.84,44,1
23.07,58.86,26,1
23.67,51.83,44,1
20.38,50.61,46,1
22.06,57.87,22,1
24.07,58.72,30,1
20.42,52.38,43,1
21.32,54.24,32,1
20.44,48.75,50,1
20.08,51.41,46,1
22.76,57.74,49,1
23.15,50.79,37,1
20.33,47.83,24,1
23.56,53.32,47,1
23.87,55.7,44,1
24.6,45.96,38,1
23.63,59.65,36,1
20.54,53.86,38,1
23.47,52.63,20,1
23.34,58.62,46,1
23.7,48.53,45,1
20.81,57.45,20,1
23.78,46.02,41,1
24.74,46.12,44,1
24.31,59.98,45,1
24.37,48.44,33,1
21.23,52.08,27,1
22.77,56.6,27,1
20.13,53.76,36,1
22.04,57.54,43,1
20.0,52.23,38,1
20.36,51.41,21,1
22.35,57.54,43,1
20.73,47.13,28,1
24.36,45.93,33,1
23.95,47.35,39,1
20.65,50.9,45,1
21.73,53.79,37,1
21.59,56.6,21,1
24.64,58.82,50,1
23.0,45.6,20,1
24.22,51.52,46,1
20.29,57.96,21,1
21.77,57.55,44,1
24.48,52.99,35,1
21.4,57.26,21,1
20.2,57.47,40,1
22.21,47.21,46,1
21.79,49.43,42,1
23.27,52.22,36,1
24.09,49.22,28,1
21.16,49.74,32,1
23.91,55.32,25,1
24.44,53.49,47,1
24.35,49.9,22,1
22.88,46.12,36,1
22.01,50.51,38,1
22.96,49.14,36,1
23.08,53.52,34,1
21.03,56.7,23,1
20.25,49.81,43,1
20.79,46.32,33,1
22.76,56.37,35,1
23.79,51.91,32,1
24.13,51.34,50,1
22.14,45.48,30,1
20.07,56.55,23,1
20.84,55.91,48,1
23.95,57.55,22,1
24.04,59.46,45,1
21.05,48.19,29,1
21.18,53.12,30,1
23.82,59.74,23,1
23.62,52.84,47,1
24.33,52.63,47,1
21.32,55.61,32,1
23.39,45.17,21,1
20.26,56.84,28,1
23.09,52.67,46,1
21.35,50.17,29,1
21.15,49.39,26,1
24.46,45.43,35,1
22.95,53.71,21,1
20.17,45.22,23,1
22.73,58.73,44,1
22.13,50.85,44,1
24.13,50.99,20,1
23.79,45.09,46,1
23.51,45.15,49,1
24.19,58.31,44,1
24.81,52.28,20,1
24.1,57.93,34,1
24.96,51.05,32,1
22.82,53.65,21,1
22.11,51.29,34,1
24.33,59.08,33,1
24.48,50.47,33,1
23.77,56.9,25,1
21.51,54.14,24,1
24.78,47.99,23,1
22.69,52.93,43,1
24.59,47.46,28,1
22.45,52.46,35,1
21.57,59.88,25,1
20.99,53.25,23,1
22.18,54.26,20,1
22.74,45.13,47,1
20.87,54.81,33,1
21.84,46.53,29,1
21.55,48.37,46,1
21.44,52.73,26,1
20.88,56.63,43,1
20.25,51.18,33,1
22.05,52.98,31,1
23.03,50.87,44,1
23.6,56.46,37,1
20.38,49.22,31,1
22.81,53.8,31,1
24.52,57.57,43,1
23.27,47.23,35,1
20.63,50.66,35,1
20.68,53.14,42,1
23.02,52.42,49,1
23.58,49.25,47,1
22.63,45.86,48,1
20.24,55.82,29,1
24.34,48.78,34,1
23.14,45.07,39,1
24.14,53.09,34,1
23.9,54.35,47,1
20.13,50.0,38,1
24.55,58.02,46,1
24.44,48.76,44,1
22.71,53.84,50,1
21.47,46.92,47,1
21.89,51.39,48,1
24.89,54.11,42,1
24.27,56.84,35,1
23.96,55.05,46,1
21.41,50.44,21,1
22.64,49.9,31,1
23.86,53.11,42,1
24.43,47.33,30,1
21.41,51.07,23,1
24.93,54.54,27,1
20.17,53.8,29,1
20.79,46.27,40,1
20.52,46.84,40,1
22.06,52.27,20,1
20.49,48.18,48,1
21.99,52.18,24,1
24.9,53.81,30,1
20.48,54.56,45,1
23.71,56.89,31,1
24.89,54.48,38,1
20.29,47.03,35,1
23.03,47.51,20,1
21.47,59.69,26,1
21.44,58.69,44,1
22.6,50.87,30,1
24.02,55.49,30,1
24.06,46.58,44,1
24.21,53.21,36,1
23.53,55.89,31,1
23.73,58.47,31,1
21.27,46.45,20,1
23.18,52.26,32,1
24.23,53.31,20,1
20.13,50.14,36,1
20.54,58.48,37,1
24.12,58.09,20,1
23.95,45.15,35,1
20.23,46.66,36,1
24.51,56.04,36,1
23.86,52.74,50,1
22.7,51.44,29,1
23.39,54.35,27,1
21.8,58.24,23,1
22.59,53.71,37,1
20.51,59.78,40,1
22.18,51.56,35,1
20.73,55.62,31,1
24.12,48.02,28,1
24.92,50.81,32,1
20.4,48.36,34,1
22.63,57.78,32,1
20.79,45.91,28,1
20.88,49.87,31,1
22.49,52.07,38,1
21.23,46.57,38,1
21.9,53.67,27,1
21.19,57.5,44,1
24.73,57.48,36,1
24.45,54.28,50,1
23.22,49.37,42,1
20.85,55.13,24,1
20.08,50.62,25,1
21.91,50.14,41,1
22.9,59.51,47,1
23.63,55.61,36,1
23.6,57.55,20,1
23.76,49.58,30,1
21.06,49.42,33,1
23.48,58.36,34,1
23.12,50.19,50,1
21.06,47.31,46,1
23.97,57.72,49,1
24.44,46.21,34,1
23.87,56.15,27,1
24.4,59.83,23,1
23.74,49.23,33,1
24.09,49.73,48,1
21.14,50.77,20,1
23.54,48.92,25,1
20.81,46.74,24,1
23.6,53.45,21,1
21.36,45.43,50,1
23.1,53.05,41,1
20.82,48.89,26,1
21.16,59.58,42,1
24.32,51.63,40,1
22.22,50.48,20,1
24.77,55.57,44,1
22.05,55.92,45,1
24.41,51.04,49,1
23.41,53.79,24,1
22.64,48.7,39,1
21.4,55.92,39,1
21.98,55.57,28,1
24.94,50.21,37,1
20.36,51.1,23,1
24.32,57.15,31,1
20.15,55.02,38,1
23.44,56.56,44,1
20.28,59.71,35,1
20.71,59.35,24,1
24.16,51.14,29,1
21.44,57.51,36,1
24.57,56.37,50,1
23.08,49.72,46,1
20.17,48.42,40,1
21.84,53.27,39,1
23.42,56.33,30,1
23.77,57.8,49,1
23.41,47.57,28,1
21.01,59.08,44,1
22.91,59.31,38,1
20.06,55.16,22,1
24.43,46.92,31,1
24.33,48.04,25,1
23.45,46.37,29,1
21.38,47.76,32,1
22.16,47.57,32,1
24.78,46.59,38,1
23.18,54.3,21,1
22.01,55.4,27,1
20.54,56.7,47,1
21.71,54.92,28,1
21.76,54.49,20,1
23.43,51.19,39,1
24.57,45.79,46,1
20.5,59.72,27,1
21.41,56.22,25,1
20.54,46.51,21,1
23.49,53.89,26,1
24.99,59.26,43,1
20.35,45.25,38,1
23.79,45.65,33,1
23.44,52.82,22,1
21.05,59.18,41,1
20.82,45.46,29,1
23.1,55.8,50,1
23.18,47.66,35,1
22.28,47.54,32,1
23.71,57.0,37,1
24.81,49.85,36,1
24.57,46.43,27,1
20.26,56.53,36,1
21.43,57.72,25,1
20.43,58.65,44,1
21.43,46.06,38,1
21.37,57.79,27,1
20.26,55.19,35,1
21.98,51.26,39,1
20.33,59.76,27,1
21.86,50.88,21,1
23.43,49.04,30,1
21.55,46.02,34,1
22.2,58.22,35,1
22.56,58.79,43,1
20.17,56.98,48,1
23.09,52.25,23,1
21.54,59.19,44,1
21.69,49.58,46,1
24.02,53.71,26,1
21.27,48.86,23,1
21.16,58.9,31,1
20.08,55.37,31,1
23.06,57.16,41,1
22.1,52.52,46,1
20.25,57.24,37,1
20.5,50.15,45,1
20.76,49.78,46,1
24.4,48.63,48,1
22.3,50.67,32,1
22.41,59.66,37,1
21.68,47.02,22,1
23.42,55.22,38,1
23.0,52.04,40,1
20.89,46.48,46,1
21.7,52.57,39,1
23.51,55.24,26,1
24.62,45.34,41,1
21.57,55.13,48,1
24.43,47.55,50,1
22.68,48.27,31,1
20.49,51.19,35,1
21.41,53.53,20,1
20.93,45.17,28,1
20.64,52.68,20,1
22.04,48.24,25,1
24.88,50.36,33,1
22.15,45.22,22,1
22.94,58.19,50,1
21.2,52.07,36,1
24.81,51.52,29,1
24.46,51.1,20,1
23.92,50.44,44,1
21.96,54.7,41,1
24.77,49.66,27,1
20.82,46.92,28,1
22.74,52.02,42,1
20.35,56.79,41,1
20.41,49.69,27,1
20.92,56.44,23,1
21.62,56.83,43,1
20.94,52.62,24,1
22.14,59.52,50,1
20.65,54.69,32,1
22.22,48.05,28,1
22.02,51.65,22,1
20.31,50.03,22,1
20.34,58.01,20,1
22.98,58.41,40,1
22.05,47.12,35,1
23.49,46.79,47,1
22.37,48.2,28,1
20.81,59.09,25,1
20.72,58.57,21,1
20.38,45.69,20,1
23.77,53.89,43,1
20.59,49.61,41,1
21.61,46.88,33,1
21.93,56.28,48,1
22.51,49.36,32,1
22.73,49.06,33,1
24.81,57.48,27,1
23.95,57.48,49,1
22.83,49.94,34,1
22.73,46.39,23,1
22.4,56.02,35,1
20.36,57.39,47,1
24.12,59.3,38,1
22.47,45.42,37,1
20.66,57.93,33,1
23.65,57.58,43,1
24.28,52.63,41,1
23.18,58.06,33,1
22.96,52.57,50,1
23.27,56.1,25,1
20.26,47.57,37,1
24.26,48.77,24,1
22.21,58.21,31,1
20.34,52.87,32,1
20.82,53.04,35,1
20.1,47.05,44,1
24.59,56.26,20,1
21.45,56.4,43,1
23.58,47.93,47,1
20.21,51.33,48,1
23.65,47.09,49,1
23.14,57.95,34,1
22.23,50.79,41,1
23.79,54.45,32,1
20.29,58.14,42,1
20.31,57.7,36,1
23.34,45.82,41,1
21.97,46.11,43,1
22.53,53.64,22,1
21.92,49.56,25,1
23.42,57.25,28,1
23.13,59.4,26,1
21.59,47.85,36,1
20.36,56.04,43,1
24.14,46.34,23,1
22.9,59.81,27,1
24.86,50.74,26,1
20.86,48.79,28,1
24.22,51.2,23,1
22.07,58.95,36,1
20.25,45.18,29,1
22.88,47.35,37,1
24.42,45.55,20,1
23.76,51.82,34,1
24.08,52.67,29,1
21.17,46.93,45,1
24.98,51.86,43,1
21.37,47.39,48,1
22.23,52.96,33,1
24.51,57.81,22,1
22.16,45.92,44,1
23.68,47.83,48,1
20.12,58.8,32,1
21.88,48.45,39,1
22.01,47.51,50,1
24.36,48.85,23,1
20.08,48.59,34,1
20.39,57.55,47,1
21.7,51.99,22,1
20.22,54.35,48,1
21.63,55.41,41,1
22.51,56.45,24,1
22.55,53.46,47,1
22.99,57.6,40,1
21.09,58.67,29,1
24.97,57.36,22,1
22.09,52.77,30,1
24.14,55.77,45,1
22.4,56.05,43,1
21.5,58.45,37,1
24.19,52.96,50,1
20.26,52.62,25,1
20.4,56.17,25,1
20.3,58.04,29,1
21.98,57.86,23,1
20.2,51.37,50,1
23.85,53.79,45,1
22.41,47.43,32,1
23.67,46.03,33,1
23.37,56.26,36,1
23.84,56.34,28,1
22.4,46.55,38,1
20.54,49.59,33,1
20.19,54.77,50,1
24.17,58.76,24,1
21.68,49.27,31,1
23.88,46.95,28,1
20.42,47.15,46,1
22.78,46.75,33,1
21.12,57.85,41,1
20.96,48.1,39,1
22.24,54.01,28,1
22.58,46.22,46,1
22.79,53.68,27,1
21.05,55.49,47,1
20.51,47.0,22,1
22.25,51.81,26,1
20.89,45.87,21,1
22.35,59.97,41,1
22.17,50.08,30,1
21.42,50.57,22,1
24.62,47.07,26,1
23.77,45.5,32,1
22.31,49.38,36,1
23.61,56.22,30,1
23.85,53.02,27,1
24.47,46.25,36,1
21.09,54.1,43,1
22.49,58.46,28,1
21.86,47.89,31,1
22.58,54.93,20,1
24.45,52.17,35,1
24.29,46.81,30,1
23.95,52.53,20,1
24.78,48.05,25,1
20.69,58.55,41,1
24.11,54.91,24,1
24.39,49.61,50,1
23.76,51.12,36,1
23.32,53.57,40,1
21.67,59.55,26,1
22.36,47.91,38,1
24.19,53.94,43,1
22.73,55.29,47,1
22.04,51.79,20,1
22.26,54.6,23,1
22.39,59.73,41,1
20.09,48.54,39,1
21.81,52.43,34,1
24.07,48.66,47,1
24.45,53.49,50,1
23.84,49.24,49,1
21.76,50.87,45,1
23.0,49.65,45,1
23.64,46.53,27,1
24.85,54.08,32,1
21.31,51.52,25,1
23.3,47.88,23,1
21.84,47.34,36,1
23.57,49.94,23,1
22.68,59.47,29,1
23.9,50.31,25,1
23.99,45.3,38,1
20.69,57.1,41,1
21.16,47.4,26,1
21.27,47.05,27,1
21.0,50.66,39,1
20.4,45.9,27,1
24.94,54.2,37,1
22.3,48.08,49,1
21.44,51.17,43,1
24.26,57.91,37,1
23.39,56.29,45,1
22.69,53.51,31,1
24.44,59.17,29,1
24.53,59.15,36,1
23.88,53.21,37,1
24.26,51.79,31,1
21.24,49.79,27,1
21.26,58.17,22,1
20.63,57.51,36,1
23.64,58.18,24,1
21.56,56.9,33,1
22.15,56.87,21,1
20.29,54.86,28,1
24.22,49.56,30,1
20.29,53.41,33,1
22.95,57.79,31,1
22.23,59.37,39,1
23.6,56.13,40,1
23.38,46.25,41,1
23.1,51.01,35,1
22.79,59.38,48,1
20.67,58.75,46,1
23.01,52.29,33,1
20.12,48.79,29,1
24.58,49.29,38,1
24.68,59.49,41,1
20.36,54.53,49,1
24.37,51.97,38,1
22.78,50.97,46,1
23.96,54.82,43,1
20.81,52.77,35,1
23.95,54.97,41,1
23.35,48.13,47,1
20.69,57.33,36,1
20.44,54.18,27,1
24.24,50.1,21,1
21.93,47.29,36,1
24.1,53.17,50,1
22.38,51.03,33,1
24.52,59.13,37,1
22.7,49.77,46,1
22.17,54.65,35,1
21.18,53.94,42,1
20.94,53.65,49,1
20.46,46.57,29,1
21.41,45.09,32,1
23.48,53.89,47,1
23.19,55.48,45,1
23.35,55.28,31,1
23.0,54.2,43,1
23.43,52.02,50,1
23.78,49.63,45,1
21.82,50.81,41,1
23.42,48.02,38,1
24.05,54.01,39,1
21.57,58.54,38,1
20.34,50.55,24,1
21.17,50.25,34,1
20.29,50.19,24,1
21.83,54.36,29,1
21.89,58.47,27,1
22.92,52.06,45,1
23.76,58.53,29,1
23.34,55.78,46,1
23.76,52.55,31,1
24.67,52.09,28,1
20.82,55.18,32,1
24.61,54.23,33,1
24.92,55.06,30,1
21.66,50.09,22,1
22.8,59.13,25,1
20.72,58.53,34,1
22.54,46.86,38,1
21.65,56.25,43,1
24.09,54.83,46,1
22.16,46.11,41,1
21.42,46.66,37,1
20.85,45.94,21,1
24.4,53.98,40,1
21.74,48.27,41,1
24.89,53.57,25,1
23.39,45.26,22,1
20.42,50.04,39,1
20.19,56.21,31,1
24.68,48.18,21,1
21.46,48.58,21,1
20.48,54.02,30,1
24.13,54.28,32,1
22.83,49.13,43,1
22.59,52.88,49,1
21.61,50.0,28,1
22.79,58.9,42,1
21.72,59.56,26,1
24.24,49.22,42,1
23.8,53.88,22,1
24.34,47.38,33,1
21.74,49.31,46,1
23.91,59.49,28,1
20.05,49.66,34,1
22.47,54.88,27,1
20.71,50.93,39,1
21.65,47.68,38,1
21.52,57.02,26,1
22.64,50.2,26,1
23.27,53.3,23,1
23.16,58.37,36,1
22.47,55.75,28,1
23.9,56.99,35,1
22.57,47.57,42,1
20.85,51.97,45,1
24.2,52.7,25,1
21.21,55.91,42,1
22.99,58.69,35,1
20.12,57.99,20,1
24.44,57.48,36,1
22.6,57.44,31,1
20.4,57.79,35,1
20.61,49.5,42,1
22.05,47.89,50,1
21.41,53.49,30,1
24.3,58.25,26,1
21.5,56.25,41,1
23.21,47.39,32,1
24.59,45.78,42,1
21.64,47.24,39,1
20.14,56.4,46,1
24.46,49.83,45,1
22.91,49.69,22,1
22.88,56.71,39,1
21.8,51.62,26,1
24.74,50.02,35,1
24.14,56.46,39,1
20.28,49.57,44,1
24.18,55.15,27,1
21.13,52.38,20,1
22.83,50.71,34,1
24.02,48.07,45,1
23.43,51.49,50,1
20.64,52.48,44,1
21.53,52.27,28,1
21.14,48.45,45,1
21.6,53.64,32,1
23.97,46.58,45,1
20.25,52.79,27,1
24.74,53.71,39,1
21.16,57.69,25,1
22.58,45.53,45,1
24.7,50.85,23,1
21.62,45.7,42,1
24.06,58.57,22,1
23.31,45.17,46,1
20.32,48.27,48,1
22.69,45.07,25,1
24.09,52.66,48,1
21.34,45.55,22,1
22.98,46.41,27,1
24.02,45.13,25,1
22.6,59.17,40,1
20.21,56.57,50,1
22.05,53.87,26,1
24.4,57.59,28,1
20.2,49.5,47,1
22.82,56.99,49,1
23.17,47.79,33,1
21.81,45.58,29,1
24.79,48.23,28,1
23.65,46.01,26,1
21.7,54.94,43,1
20.92,59.7,45,1
23.03,46.47,25,1
23.67,51.17,37,1
21.15,48.73,44,1
21.48,55.05,42,1
23.19,50.48,21,1
21.71,51.36,31,1
21.38,47.25,44,1
20.31,50.47,49,1
20.03,50.83,29,1
20.22,47.84,48,1
21.95,50.39,44,1
24.45,52.59,48,1
23.91,47.05,38,1
22.81,58.95,41,1
22.23,55.17,43,1
24.05,57.93,43,1
20.1,48.01,49,1
24.24,58.45,35,1
21.61,58.8,32,1
24.15,56.53,37,1
24.86,45.3,40,1
24.97,50.29,20,1
21.36,47.06,40,1
23.78,54.03,33,1
20.41,55.34,29,1
23.13,53.58,36,1
23.24,54.15,40,1
23.93,59.04,44,1
24.47,47.46,46,1
21.41,51.16,41,1
20.19,47.8,46,1
21.77,58.18,41,1
22.03,46.59,32,1
22.58,53.03,31,1
20.26,46.07,45,1
23.41,54.42,45,1
20.88,56.23,33,1
20.13,49.91,30,1
20.86,57.92,22,1
21.6,46.8,40,1
23.95,48.66,49,1
23.04,50.69,40,1
24.96,47.5,50,1
24.96,53.26,31,1
21.43,56.3,50,1
23.21,57.53,31,1
21.13,51.17,28,1
20.26,59.9,26,1
24.52,48.67,46,1
24.0,46.62,20,1
20.79,57.18,34,1
24.81,58.01,33,1
21.6,47.34,29,1
23.08,48.33,50,1
21.43,55.97,33,1
22.0,50.56,22,1
22.84,52.26,20,1
23.9,58.59,30,1
24.01,47.94,36,1
24.19,53.54,33,1
22.86,47.17,45,1
24.5,48.95,40,1
21.81,56.81,33,1
21.62,53.64,36,1
24.5,54.8,37,1
21.07,58.02,39,1
21.42,55.87,50,1
23.3,53.32,30,1
23.79,55.51,36,1
21.84,50.65,31,1
23.26,54.08,37,1
22.04,55.97,38,1
23.62,46.55,25,1
23.57,55.94,35,1
20.94,59.66,43,1
23.32,46.74,37,1
20.5,55.38,24,1
20.75,51.92,26,1
23.43,52.45,26,1
24.48,45.87,43,1
23.57,55.02,33,1
23.16,50.38,25,1
21.21,57.91,26,1
20.92,57.02,24,1
24.87,57.76,29,1
22.33,57.04,36,1
24.43,46.46,43,1
21.22,56.72,23,1
21.17,46.5,29,1
23.54,58.4,46,1
21.63,53.91,26,1
22.71,55.91,32,1
24.93,46.0,37,1
22.68,55.08,27,1
23.84,50.17,43,1
23.47,55.51,40,1
23.07,58.03,49,1
22.83,59.77,42,1
21.68,51.63,23,1
23.27,52.78,35,1
24.0,53.65,34,1
20.91,47.57,45,1
20.04,59.22,46,1
22.22,51.79,43,1
21.45,56.23,37,1
23.24,49.85,39,1
24.58,46.8,50,1
23.2,56.3,50,1
23.49,53.38,40,1
22.8,57.1,24,1
22.81,59.59,27,1
23.29,51.4,48,1
20.86,50.94,27,1
24.86,58.39,49,1
23.84,53.09,26,1
21.96,56.88,46,1
21.16,55.59,44,1
20.94,50.41,37,1
23.64,59.23,40,1
20.93,57.28,27,1
23.43,59.16,41,1
21.51,57.06,43,1
23.24,52.85,27,1
20.02,45.11,50,1
23.19,46.72,31,1
24.93,59.22,32,1
23.9,45.2,50,1
21.35,54.68,30,1
24.13,52.64,20,1
23.71,52.81,49,1
20.46,53.75,42,1
23.57,54.58,31,1
23.72,52.52,31,1
20.06,56.14,48,1
21.08,47.54,33,1
24.07,57.25,41,1
23.63,48.54,45,1
20.24,57.3,27,1
23.67,53.52,22,1
20.03,49.23,38,1
23.11,52.48,23,1
23.19,57.98,48,1
22.68,50.36,25,1
23.73,59.96,28,1
24.26,54.53,21,1
23.1,54.02,32,1
20.26,45.97,47,1
22.05,49.1,29,1
22.4,59.76,28,1
23.67,46.66,22,1
21.61,58.29,37,1
24.13,54.58,24,1
22.42,56.29,31,1
21.97,53.47,33,1
22.85,58.45,26,1
21.06,50.48,29,1
24.99,47.33,45,1
24.37,59.07,24,1
22.92,53.71,33,1
21.48,51.15,34,1
24.48,57.39,23,1
23.38,57.46,26,1
21.52,58.2,37,1
20.89,45.79,28,1
22.08,49.86,29,1
24.23,50.81,31,1
20.26,50.9,34,1
24.49,50.66,37,1
23.23,54.5,44,1
20.88,49.01,24,1
24.81,49.53,39,1
23.5,45.63,47,1
22.46,55.75,23,1
22.02,54.17,46,1
24.36,56.56,33,1
23.48,58.22,47,1
24.82,48.99,29,1
21.95,48.86,32,1
23.24,52.33,38,1
23.1,45.35,29,1
22.91,52.57,41,1
23.56,49.05,25,1
20.94,56.89,40,1
22.06,52.95,27,1
22.99,49.39,33,1
22.52,53.43,23,1
21.26,55.57,21,1
21.58,46.39,27,1
23.86,50.78,43,1
23.88,54.37,20,1
21.39,51.02,43,1
21.86,59.38,39,1
23.95,46.34,45,1
23.29,58.43,43,1
24.48,45.12,35,1
20.76,50.12,38,1
20.01,50.6,38,1
20.16,45.12,25,1
20.84,56.14,28,1
23.31,54.5,31,1
23.54,47.82,29,1
22.93,51.75,35,1
22.53,55.55,46,1
21.15,53.77,49,1
20.83,53.72,44,1
20.11,56.43,20,1
20.37,48.05,45,1
23.91,53.36,40,1
24.39,59.3,20,1
20.49,55.41,41,1
24.44,53.81,38,1
21.45,45.43,42,1
21.84,52.7,26,1
22.73,56.26,30,1
22.32,58.5,30,1
24.77,55.8,48,1
21.41,57.67,42,1
24.96,52.04,46,1
23.68,46.69,50,1
20.74,59.78,37,1
21.51,53.74,22,1
20.53,46.19,21,1
23.29,51.34,37,1
20.24,49.76,20,1
23.03,45.54,20,1
24.77,55.67,39,1
21.91,58.6,40,1
24.34,50.83,33,1
21.58,54.71,43,1
20.19,51.3,22,1
24.58,45.34,36,1
24.01,55.43,34,1
20.47,58.88,27,1
23.38,51.28,40,1
22.67,52.31,37,1
20.29,57.52,20,1
20.29,47.74,47,1
21.7,53.06,30,1
24.32,55.35,36,1
22.94,58.09,20,1
21.21,58.86,50,1
22.07,53.14,47,1
24.7,51.32,42,1
23.7,50.64,39,1
20.41,57.26,49,1
21.32,56.55,40,1
21.16,53.27,50,1
20.69,58.04,28,1
24.2,45.75,23,1
23.01,56.16,40,1
24.09,55.82,25,1
21.21,52.06,24,1
23.01,54.07,25,1
20.84,50.8,27,1
21.43,59.82,49,1
22.13,48.04,22,1
21.02,46.83,35,1
22.61,56.21,35,1
24.23,58.49,21,1
21.36,55.5,34,1
20.73,59.2,50,1
21.61,57.85,49,1
24.13,48.75,31,1
21.09,46.4,31,1
21.21,56.95,23,1
23.71,55.08,41,1
23.36,51.11,48,1
23.36,59.31,45,1
20.01,50.7,41,1
22.08,57.58,25,1
21.62,54.4,42,1
20.76,49.84,38,1
21.02,51.37,32,1
24.14,45.35,50,1
22.36,50.74,21,1
24.55,46.39,29,1
20.59,50.82,22,1
20.04,45.51,22,1
22.75,52.15,38,1
22.76,58.01,30,1
23.13,53.75,29,1
23.41,49.54,38,1
24.61,52.73,20,1
21.28,55.68,37,1
23.34,47.87,34,1
23.36,55.61,32,1
24.42,51.22,32,1
23.5,59.8,31,1
20.65,46.27,38,1
23.62,52.05,27,1
20.1,53.46,32,1
20.58,51.55,42,1
20.32,59.49,49,1
22.13,56.68,45,1
20.79,59.39,44,1
22.93,57.14,40,1
21.3,53.46,32,1
24.11,52.6,44,1
24.97,52.23,22,1
20.55,56.87,27,1
20.46,59.02,29,1
21.19,53.61,30,1
20.32,51.65,25,1
23.03,51.72,50,1
20.92,45.08,42,1
22.37,58.74,21,1
21.48,49.49,25,1
21.81,54.8,24,1
21.76,53.15,21,1
21.33,55.54,48,1
24.54,51.71,41,1
21.38,49.5,42,1
22.94,58.24,48,1
23.01,51.27,26,1
23.13,55.98,27,1
22.12,50.44,42,1
20.47,46.6,30,1
20.13,55.6,39,1
20.46,50.3,47,1
20.37,52.99,49,1
23.23,54.47,26,1
21.96,48.56,47,1
24.19,46.43,20,1
20.82,53.54,29,1
20.06,57.65,28,1
23.2,53.61,25,1
20.07,46.36,27,1
22.55,51.92,32,1
20.84,56.19,23,1
23.88,50.89,38,1
23.43,59.56,28,1
24.29,46.54,21,1
20.25,48.85,22,1
24.48,46.45,36,1
22.08,45.08,22,1
20.36,56.21,22,1
21.86,55.0,31,1
24.03,51.27,30,1
23.81,47.99,46,1
22.87,53.03,42,1
24.04,59.17,48,1
24.97,45.69,24,1
23.14,54.35,48,1
22.4,51.12,45,1
23.64,51.42,49,1
22.46,53.36,31,1
24.91,51.85,23,1
20.01,45.83,27,1
22.07,47.9,20,1
22.2,59.74,30,1
21.07,59.2,23,1
22.11,57.13,35,1
20.62,47.34,23,1
20.45,52.87,36,1
24.06,59.01,34,1
23.59,47.04,31,1
22.82,47.72,44,1
22.73,47.4,36,1
21.16,46.27,50,1
24.62,52.58,22,1
21.08,54.28,20,1
20.24,46.87,23,1
22.44,57.26,30,1
20.81,51.05,40,1
21.86,46.63,40,1
24.42,45.21,43,1
23.0,58.53,47,1
24.32,46.76,43,1
21.76,51.66,30,1
20.48,49.61,47,1
20.31,54.77,36,1
22.11,53.78,49,1
24.6,46.8,42,1
20.15,46.33,36,1
24.22,58.8,21,1
21.27,57.22,30,1
20.12,50.43,43,1
21.05,55.08,34,1
24.26,47.93,47,1
24.4,54.01,25,1
23.78,52.73,43,1
23.27,53.11,48,1
22.86,59.96,45,1
23.21,47.18,48,1
23.87,46.68,50,1
21.24,54.11,27,1
24.81,59.3,29,1
21.0,58.82,39,1
21.32,59.74,23,1
21.67,50.37,20,1
22.17,49.12,22,1
24.29,46.66,40,1
21.24,46.32,35,1
20.82,53.35,49,1
24.5,45.57,45,1
22.7,45.7,31,1
23.8,52.14,23,1
24.5,45.49,33,1
23.88,51.21,29,1
22.99,53.56,25,1
22.94,47.54,21,1
22.83,55.84,37,1
24.81,54.12,43,1
20.72,58.1,21,1
21.87,46.18,40,1
24.98,59.36,33,1
23.87,56.91,41,1
23.6,45.84,36,1
21.92,54.38,48,1
24.8,55.28,33,1
22.62,55.33,33,1
24.06,53.01,35,1
22.22,49.45,37,1
21.23,49.38,31,1
24.34,48.1,22,1
22.51,49.58,34,1
20.88,59.29,23,1
22.6,54.25,36,1
23.27,56.34,20,1
20.5,47.34,42,1
20.66,47.44,45,1
23.39,45.77,44,1
22.87,58.46,31,1
24.59,54.25,36,1
20.64,55.6,37,1
24.52,45.7,45,1
21.82,52.04,21,1
20.69,46.77,21,1
23.35,52.72,20,1
23.01,49.73,20,1
22.1,57.37,38,1
23.15,48.17,41,1
24.22,58.63,28,1
21.29,50.19,38,1
22.28,49.42,35,1
21.37,49.82,40,1
21.2,48.42,40,1
21.5,54.34,35,1
22.2,59.27,36,1
22.9,47.61,49,1
20.77,47.43,35,1
20.44,59.41,38,1
22.28,45.96,47,1
22.57,58.82,45,1
20.39,53.64,50,1
20.59,47.33,32,1
20.34,49.12,24,1
22.5,56.63,28,1
20.86,53.24,21,1
24.7,55.33,28,1
22.23,48.27,39,1
21.72,50.8,42,1
24.74,53.83,47,1
21.7,55.47,26,1
22.18,47.75,20,1
21.26,53.14,48,1
